1993.0417 -1.600000
1993.125 -3.400000
1993.2083 5.500000
1993.2917 0.100000
1993.375 5.300000
1993.4583 0.200000
1993.5417 3.900000
1993.625 0.200000
1993.7083 3.100000
1993.7917 -0.100000
1993.875 0.500000
1993.9583 3.200000
1994.0417 2.900000
1994.125 0.200000
1994.2083 9.300000
1994.2917 6.600000
1994.375 2.700000
1994.4583 2.400000
1994.5417 1.500000
1994.625 3.400000
1994.7083 -0.100000
1994.7917 3.400000
1994.875 -3.500000
1994.9583 4.000000
1995.0417 2.300000
1995.125 6.500000
1995.2083 6.900000
1995.2917 10.000000
1995.375 2.500000
1995.4583 7.800000
1995.5417 0.700000
1995.625 7.100000
1995.7083 5.000000
1995.7917 7.600000
1995.875 3.100000
1995.9583 9.500000
1996.0417 0.100000
1996.125 12.200000
1996.2083 7.500000
1996.2917 12.300000
1996.375 11.200000
1996.4583 13.900000
1996.5417 13.400000
1996.625 11.900000
1996.7083 10.800000
1996.7917 19.600000
1996.875 15.600000
1996.9583 7.600000
1997.0417 10.800000
1997.125 9.300000
1997.2083 15.000000
1997.2917 12.400000
1997.375 17.600000
1997.4583 14.800000
1997.5417 21.500000
1997.625 17.400000
1997.7083 24.200000
1997.7917 16.800000
1997.875 20.300000
1997.9583 12.500000
1998.0417 20.800000
1998.125 19.200000
1998.2083 25.900000
1998.2917 23.000000
1998.375 25.000000
1998.4583 19.400000
1998.5417 24.600000
1998.625 19.800000
1998.7083 21.700000
1998.7917 21.800000
1998.875 20.500000
1998.9583 21.500000
1999.0417 22.700000
1999.125 24.900000
1999.2083 20.600000
1999.2917 22.100000
1999.375 18.800000
1999.4583 20.600000
1999.5417 19.800000
1999.625 22.900000
1999.7083 18.000000
1999.7917 28.000000
1999.875 17.900000
1999.9583 28.800000
2000.0417 22.400000
2000.125 28.600000
2000.2083 24.500000
2000.2917 27.200000
2000.375 20.700000
2000.4583 26.700000
2000.5417 20.000000
2000.625 26.300000
2000.7083 23.000000
2000.7917 30.300000
2000.875 24.100000
2000.9583 25.700000
2001.0417 26.900000
2001.125 28.200000
2001.2083 30.400000
2001.2917 30.100000
2001.375 29.000000
2001.4583 28.900000
2001.5417 32.500000
2001.625 27.600000
2001.7083 34.800000
2001.7917 27.800000
2001.875 32.600000
2001.9583 26.600000
2002.0417 32.200000
2002.125 32.400000
2002.2083 32.200000
2002.2917 32.000000
2002.375 33.800000
2002.4583 31.100000
2002.5417 35.300000
2002.625 36.700000
2002.7083 32.800000
2002.7917 36.100000
2002.875 32.200000
2002.9583 33.100000
2003.0417 34.500000
2003.125 37.000000
2003.2083 36.600000
2003.2917 35.800000
2003.375 36.400000
2003.4583 33.300000
2003.5417 34.200000
2003.625 33.400000
2003.7083 37.700000
2003.7917 35.600000
2003.875 34.500000
2003.9583 35.200000
2004.0417 39.100000
2004.125 37.000000
2004.2083 39.300000
2004.2917 38.700000
2004.375 37.200000
2004.4583 36.700000
2004.5417 38.400000
2004.625 36.100000
2004.7083 39.000000
2004.7917 35.300000
2004.875 35.300000
2004.9583 39.200000
2005.0417 38.100000
2005.125 40.900000
2005.2083 42.500000
2005.2917 40.500000
2005.375 41.400000
2005.4583 41.900000
2005.5417 40.900000
2005.625 40.400000
2005.7083 40.600000
2005.7917 41.000000
2005.875 43.600000
2005.9583 44.700000
2006.0417 40.100000
2006.125 43.500000
2006.2083 42.800000
2006.2917 43.300000
2006.375 43.100000
2006.4583 44.000000
2006.5417 44.000000
2006.625 43.100000
2006.7083 43.300000
2006.7917 44.300000
2006.875 40.200000
2006.9583 43.500000
2007.0417 40.500000
